children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,-2352.836304869284,31,average,1,Single/not married,4,M,employee,0,421442.367026344,real estate transactions
0,-2609.134287097527,43,higher,0,married,0,M,companion,0,383823.18658493616,construction of your own real estate
0,-626.937136955024,48,average,1,divorced,3,M,employee,0,135863.42867102896,used car deal
0,391841.2085893741,55,average,1,divorced,3,F,pensioner,0,102061.60172121316,residential real estate construction
1,-1198.7693969606446,43,average,1,married,0,M,companion,0,168872.55360493256,pursue higher education
0,-7627.936913357083,59,Higher,0,Single/not married,4,F,civil servant,0,93366.18666586404,real estate transactions
0,393725.4267949609,69,average,1,divorced,3,M,pensioner,0,277809.0161573289,buying a home for a family
2,,34,Higher,0,civil marriage,1,M,employee,0,,for a wedding
0,-498.5928969393416,47,average,1,widower/widow,2,F,employee,0,164612.1645983416,residential real estate construction
0,-3775.62723732271,56,average,1,married,0,F,employee,0,173128.41608293488,used car deal
0,362200.4813859824,67,AVERAGE,1,civil marriage,1,F,pensioner,0,203235.8652293647,get married
1,-1844.308174638537,42,higher,0,divorced,3,M,employee,0,259311.1751499953,to buy a car
2,-1267.6268907619592,23,average,1,married,0,F,companion,0,74647.8480448949,cars
0,-1660.0165000156594,39,average,1,married,0,F,employee,0,81371.05562952414,home renovation
2,,34,average,1,married,0,M,employee,1,,to buy a car
2,-4458.032551424209,41,higher,0,married,0,M,companion,0,722012.1204520919,buying a rental property
0,-5022.616979722229,56,Average,1,married,0,F,employee,0,95692.49108014473,to buy your car
0,-3295.405996899064,30,average,1,Single/not married,4,M,companion,0,202299.75154253867,getting an education
0,-411.9757181566473,38,incomplete higher education,2,married,0,M,companion,0,244285.18501623985,residential real estate construction
0,-643.8513882476312,24,average,1,Single/not married,4,M,employee,0,166159.35092985036,engage in education
3,-647.5828655531274,27,incomplete higher education,2,divorced,3,M,companion,1,142527.24478676118,real estate construction
0,332593.8279355111,56,average,1,married,0,F,pensioner,0,86629.88844244853,higher education
0,336412.21467703965,61,average,1,widower/widow,2,F,pensioner,0,87325.38180248118,automobile
2,-1066.557995637021,30,average,1,married,0,F,employee,0,135325.97296661208,purchase of residential property
0,330099.7080363848,57,average,1,widower/widow,2,F,pensioner,0,58840.84843818284,car deal
0,-2449.092147743044,48,average,1,divorced,3,M,employee,0,116178.28378276994,pursue higher education
0,,28,average,1,Single/not married,4,M,companion,0,,higher education
0,-2613.538371140341,0,average,1,married,0,F,companion,0,73338.16842123905,pursue higher education
0,-4994.763109168916,48,average,1,divorced,3,F,companion,0,81607.34441352866,housing
0,-2230.280382498434,40,average,1,Single/not married,4,F,companion,0,134334.89905672555,additional education
0,-423.22820806428666,26,average,1,married,0,M,employee,1,174534.06478484382,real estate
0,-1686.4999976658353,48,average,1,divorced,3,F,employee,0,226057.8093805211,cars
0,361138.5703818975,51,average,1,civil marriage,1,F,pensioner,0,99344.6171548227,get married
0,-3489.5475909088173,35,Average,1,married,0,F,employee,0,173720.53667550356,to buy your car
0,379813.7367201212,62,average,1,divorced,3,F,pensioner,0,174349.81443007663,home renovation
0,-971.427335010886,20,average,1,Single/not married,4,M,employee,0,143920.8437993451,to buy your car
2,-1025.5496233878378,25,higher,0,married,0,F,employee,0,85036.24811037908,getting an education
2,-861.6727789669136,50,average,1,married,0,M,civil servant,0,87665.0629462755,buying a rental property
1,-932.8006227108508,44,average,1,widower/widow,2,F,employee,0,60689.4424810476,used car deal
1,-852.8151371872071,45,average,1,married,0,F,employee,0,86636.56417599255,pursue higher education
0,-2402.7643044624,53,average,1,married,0,F,employee,0,71402.14367368286,commercial real estate transactions
0,358098.47519636474,67,AVERAGE,1,married,0,F,pensioner,1,89596.68407965594,pursue higher education
2,-368.65055044002816,44,higher,0,married,0,M,employee,0,221925.2040221429,purchase of residential property
2,-788.6173140037707,34,higher,0,married,0,M,civil servant,0,160130.43154116024,home purchase
0,341564.99952281325,59,average,1,married,0,F,pensioner,0,140402.7562331649,buying a home for a family
0,-215.3767140852428,27,average,1,civil marriage,1,F,companion,1,120371.37592120672,obtaining higher education
0,,46,average,1,civil marriage,1,F,companion,0,,housing
0,,26,average,1,Single/not married,4,M,employee,0,,home purchase
0,355626.8367862733,56,average,1,divorced,3,F,pensioner,1,177979.06058872046,getting an education
1,-130.72172374276974,28,higher,0,married,0,F,employee,0,246895.7039754085,car deal
0,-4851.579726126777,40,average,1,Single/not married,4,M,companion,0,236672.2219799276,home renovation
0,391653.7311784458,60,average,1,married,0,F,pensioner,0,147104.30934064914,purchase of commercial real estate
2,-6232.1397036469125,44,average,1,married,0,M,civil servant,0,388181.4160856953,car deal
1,-2464.055713718357,30,average,1,civil marriage,1,F,employee,0,96923.87860184064,get married
0,-327.94667956710083,57,average,1,Single/not married,4,F,employee,0,121937.08332503049,construction of your own real estate
0,-568.4007510048666,44,average,1,married,0,M,employee,0,169832.1881887189,housing transactions
1,-3263.636320445376,42,average,1,widower/widow,2,M,employee,0,201681.1255633013,getting an education
0,-2435.57849460534,33,higher,0,married,0,F,employee,0,87183.37456989486,housing transactions
0,-817.8146055617764,47,average,1,civil marriage,1,F,companion,0,106824.5172809329,to buy a used car
0,-5733.613374686663,52,average,1,married,0,M,employee,0,158282.88069465692,home renovation
0,-5031.225168791644,46,average,1,married,0,F,companion,0,300382.2096708552,specialized education
0,-3769.481166254743,46,average,1,married,0,M,companion,0,547649.7807735307,purchase of commercial real estate
1,-1165.8445163554193,32,higher,0,married,0,F,companion,0,325331.9291781037,to buy your car
2,-3727.1316277726814,43,average,1,married,0,F,employee,0,151773.89313900852,housing transactions
2,-1121.940172310123,34,higher,0,married,0,F,companion,0,265422.6093659741,operations with your real estate
1,,44,average,1,married,0,F,employee,0,,used car deal
0,-2913.857989277267,34,average,1,civil marriage,1,M,employee,0,93854.35623497811,commercial real estate transactions
0,348717.634760965,72,average,1,married,0,M,pensioner,0,95132.39323287069,getting an education
0,-8409.915019148988,41,average,1,divorced,3,F,civil servant,0,169140.7380517988,home purchase
0,394755.9782205064,69,average,1,civil marriage,1,M,pensioner,1,39083.20933438473,wedding
0,366404.3654741237,54,average,1,divorced,3,F,pensioner,0,91534.63544787191,buying a rental property
0,-4945.748124947298,40,higher,0,Single/not married,4,F,employee,0,172319.21302579332,used car deal
1,-2213.368529785568,39,AVERAGE,1,Single/not married,4,F,civil servant,0,116787.00530665928,to buy a used car
0,,70,HIGHER,0,married,0,F,pensioner,0,,commercial real estate transactions
1,,43,average,1,married,0,F,employee,0,,education
0,-253.2665215439488,60,average,1,Single/not married,4,M,employee,0,148266.01263533602,buying a property
0,-575.5347567089483,21,average,1,Single/not married,4,F,employee,0,72177.30862404793,purchasing a car
0,-4183.172614147009,46,average,1,married,0,F,employee,0,76020.20853276091,purchase of residential property
20,-1034.170228778646,43,average,1,married,0,M,employee,0,220771.3887274577,your car
0,,24,average,1,married,0,F,employee,0,,to buy your car
1,-4144.309533117033,37,average,1,married,0,F,civil servant,0,195748.7027948729,to buy your car
1,-2901.445065516825,39,AVERAGE,1,married,0,F,employee,0,160457.89781730724,car deal
0,-5463.724502606273,41,average,1,married,0,F,employee,0,126729.36754320568,housing
0,-3596.964117761568,36,average,1,civil marriage,1,F,companion,0,154500.01775618814,for a wedding
0,-133.83936267789971,22,average,1,Single/not married,4,F,employee,0,88878.32036793345,obtaining additional education
2,-1865.6378379537944,27,higher,0,married,0,F,civil servant,0,60179.30257010264,construction of your own real estate
2,-196.11186465999683,37,Average,1,married,0,F,employee,0,98343.2155096384,specialized education
1,-428.4831269670288,42,AVERAGE,1,civil marriage,1,F,companion,0,65215.10817827036,for a wedding
0,-1567.5523737578158,48,Average,1,married,0,F,employee,0,140914.55696587404,real estate
1,-4738.797127288581,39,average,1,widower/widow,2,F,employee,0,219791.36915097327,education
0,-2473.2124303961928,40,average,1,married,0,F,companion,0,91652.55017014328,real estate transactions
1,-7463.769082200457,43,average,1,married,0,F,employee,0,84831.98982564113,operations with your real estate
0,-2749.5626137689937,49,average,1,married,0,F,employee,0,113751.16197120969,operations with your real estate
1,-704.9185409140315,39,average,1,married,0,F,employee,0,177135.01134192914,buying your own home
0,-7327.642955793695,43,Average,1,married,0,F,employee,0,101373.91465481804,to buy your car
1,-2636.2913525750164,44,average,1,married,0,M,employee,0,150625.78335533294,your car
0,-2570.377865114908,25,average,1,married,0,F,companion,1,108174.55531097823,your car
3,,37,average,1,married,0,F,employee,0,,getting an education
0,-1103.4956978017576,25,average,1,civil marriage,1,F,employee,0,65553.72009904096,real estate construction
0,-2590.976637733427,40,average,1,married,0,F,companion,0,194998.9229318133,home purchase
0,-2528.7238608668704,31,higher,0,married,0,F,companion,0,407909.9613722469,buying a property
1,-5213.386566352532,33,average,1,married,0,M,employee,0,634257.6379953206,buying your own home
1,-1403.937351704512,28,higher,0,married,0,F,employee,0,192516.90208953308,commercial real estate transactions
0,-398.8993533091997,40,higher,0,divorced,3,F,companion,0,202366.3368738877,commercial real estate transactions
1,-1989.9921071904464,43,higher,0,divorced,3,M,companion,0,150731.56892088155,real estate transactions
0,-1368.8728067502225,66,average,1,married,0,F,employee,0,73107.80020510573,home purchase
0,-657.6912521361251,45,average,1,civil marriage,1,F,companion,0,116696.91941975188,automobile
0,-2428.343976440425,28,higher,0,civil marriage,1,M,companion,0,177412.0811052018,for a wedding
0,352635.0854074958,71,higher,0,widower/widow,2,F,pensioner,0,137558.22120666795,home purchase
0,-103.60505953682424,24,incomplete higher education,2,Single/not married,4,F,companion,0,99566.59867835196,your car
0,-3812.4496731820336,49,average,1,Single/not married,4,M,employee,0,144562.3945813913,housing transactions
1,-5841.948627840448,54,average,1,married,0,F,employee,0,102943.2646786656,buying your own home
0,-757.6126236444821,19,average,1,married,0,F,companion,0,120759.0310423246,buying a property
1,-3710.258346748796,37,higher,0,married,0,F,civil servant,0,265202.84758031904,real estate construction
3,-4066.9415665117217,37,average,1,married,0,M,companion,0,71397.92931669598,real estate transactions
1,-2320.905118068797,42,average,1,divorced,3,F,companion,0,159652.90045780913,buying a rental property
0,-316.06182016336845,24,average,1,Single/not married,4,M,employee,0,138426.69639063606,education
0,,42,higher,0,civil marriage,1,F,employee,0,,get married
1,-874.233044570856,39,AVERAGE,1,married,0,F,employee,0,92735.89243880448,buying your own home
0,-403.5028256079274,47,average,1,Single/not married,4,F,companion,0,270910.42147121736,real estate
2,-1676.6234310129237,36,average,1,married,0,F,civil servant,0,147866.82712218355,home purchase
0,,58,initial,3,married,0,M,pensioner,0,,operations with your real estate
0,-11312.960234464204,53,average,1,married,0,F,employee,0,87377.34495166146,obtaining higher education
0,-11355.462273665682,49,average,1,civil marriage,1,F,employee,0,248309.2833272408,get married
0,346519.0709965991,57,average,1,widower/widow,2,F,pensioner,0,128521.09972053811,obtaining additional education
0,-2026.565549259348,32,average,1,civil marriage,1,F,employee,0,155886.81369324273,for a wedding
0,-5358.558532215418,46,average,1,married,0,M,employee,0,156514.73550041078,higher education
0,,58,average,1,civil marriage,1,F,employee,0,,car deal
0,-8334.330250381483,63,average,1,widower/widow,2,F,employee,0,92012.38635263582,housing transactions
0,-1657.7946929021186,29,HIGHER,0,married,0,F,companion,0,104909.46468438725,real estate
2,-932.53826823607,33,average,1,married,0,M,employee,0,124223.30886794944,housing
0,-1206.0256604223111,62,average,1,married,0,F,employee,0,249621.0583773589,getting an education
0,396189.26912372775,53,higher,0,civil marriage,1,M,pensioner,0,197862.0205771433,wedding
0,-604.4302442537195,48,average,1,civil marriage,1,F,employee,0,151710.1509704049,for a wedding
0,362813.2920979936,59,average,1,married,0,M,pensioner,0,230946.24503630504,higher education
0,-3202.079716362394,42,average,1,divorced,3,F,companion,0,116811.6362967626,commercial real estate transactions
0,-1675.3277355669595,45,AVERAGE,1,Single/not married,4,F,companion,0,78153.98386088492,purchasing a car
1,-449.65611347299216,40,higher,0,divorced,3,F,employee,0,143111.63303676766,automobile
1,-603.9981798375577,44,initial,3,Single/not married,4,M,employee,0,132525.53540242912,buying a rental property
0,-1710.2067460838314,35,average,1,married,0,M,employee,1,90374.4048766088,to buy your car
1,-2612.940193089524,40,higher,0,married,0,F,employee,0,228856.0907308169,buying a home for a family
0,-1846.8911833319733,58,average,1,married,0,M,employee,0,101694.87971159452,real estate
0,343823.54721527244,49,Average,1,married,0,M,pensioner,0,101968.49784857454,commercial real estate transactions
